0x8FBCEA,	0x5F2C,	//	JIX X 0212
0x8FBCEB,	0x5F2E,	//	JIX X 0212
0x8FBCEC,	0x5F30,	//	JIX X 0212
0x8FBCED,	0x5F34,	//	JIX X 0212
0x8FBCEE,	0x5F36,	//	JIX X 0212
0x8FBCEF,	0x5F3B,	//	JIX X 0212
0x8FBCF0,	0x5F3D,	//	JIX X 0212
0x8FBCF1,	0x5F3F,	//	JIX X 0212
0x8FBCF2,	0x5F40,	//	JIX X 0212
0x8FBCF3,	0x5F44,	//	JIX X 0212
0x8FBCF4,	0x5F45,	//	JIX X 0212
0x8FBCF5,	0x5F47,	//	JIX X 0212
0x8FBCF6,	0x5F4D,	//	JIX X 0212
0x8FBCF7,	0x5F50,	//	JIX X 0212
0x8FBCF8,	0x5F54,	//	JIX X 0212
0x8FBCF9,	0x5F58,	//	JIX X 0212
0x8FBCFA,	0x5F5B,	//	JIX X 0212
0x8FBCFB,	0x5F60,	//	JIX X 0212
0x8FBCFC,	0x5F63,	//	JIX X 0212
0x8FBCFD,	0x5F64,	//	JIX X 0212
0x8FBCFE,	0x5F67,	//	JIX X 0212
0x8FBDA1,	0x5F6F,	//	JIX X 0212
0x8FBDA2,	0x5F72,	//	JIX X 0212
0x8FBDA3,	0x5F74,	//	JIX X 0212
0x8FBDA4,	0x5F75,	//	JIX X 0212
0x8FBDA5,	0x5F78,	//	JIX X 0212
0x8FBDA6,	0x5F7A,	//	JIX X 0212
0x8FBDA7,	0x5F7D,	//	JIX X 0212
0x8FBDA8,	0x5F7E,	//	JIX X 0212
0x8FBDA9,	0x5F89,	//	JIX X 0212
0x8FBDAA,	0x5F8D,	//	JIX X 0212
0x8FBDAB,	0x5F8F,	//	JIX X 0212
0x8FBDAC,	0x5F96,	//	JIX X 0212
0x8FBDAD,	0x5F9C,	//	JIX X 0212
0x8FBDAE,	0x5F9D,	//	JIX X 0212
0x8FBDAF,	0x5FA2,	//	JIX X 0212
0x8FBDB0,	0x5FA7,	//	JIX X 0212
0x8FBDB1,	0x5FAB,	//	JIX X 0212
0x8FBDB2,	0x5FA4,	//	JIX X 0212
0x8FBDB3,	0x5FAC,	//	JIX X 0212
0x8FBDB4,	0x5FAF,	//	JIX X 0212
0x8FBDB5,	0x5FB0,	//	JIX X 0212
0x8FBDB6,	0x5FB1,	//	JIX X 0212
0x8FBDB7,	0x5FB8,	//	JIX X 0212
0x8FBDB8,	0x5FC4,	//	JIX X 0212
0x8FBDB9,	0x5FC7,	//	JIX X 0212
0x8FBDBA,	0x5FC8,	//	JIX X 0212
0x8FBDBB,	0x5FC9,	//	JIX X 0212
0x8FBDBC,	0x5FCB,	//	JIX X 0212
0x8FBDBD,	0x5FD0,	//	JIX X 0212
0x8FBDBE,	0x5FD1,	//	JIX X 0212
0x8FBDBF,	0x5FD2,	//	JIX X 0212
0x8FBDC0,	0x5FD3,	//	JIX X 0212
0x8FBDC1,	0x5FD4,	//	JIX X 0212
0x8FBDC2,	0x5FDE,	//	JIX X 0212
0x8FBDC3,	0x5FE1,	//	JIX X 0212
0x8FBDC4,	0x5FE2,	//	JIX X 0212
0x8FBDC5,	0x5FE8,	//	JIX X 0212
0x8FBDC6,	0x5FE9,	//	JIX X 0212
0x8FBDC7,	0x5FEA,	//	JIX X 0212
0x8FBDC8,	0x5FEC,	//	JIX X 0212
0x8FBDC9,	0x5FED,	//	JIX X 0212
0x8FBDCA,	0x5FEE,	//	JIX X 0212
0x8FBDCB,	0x5FEF,	//	JIX X 0212
0x8FBDCC,	0x5FF2,	//	JIX X 0212
0x8FBDCD,	0x5FF3,	//	JIX X 0212
0x8FBDCE,	0x5FF6,	//	JIX X 0212
0x8FBDCF,	0x5FFA,	//	JIX X 0212
0x8FBDD0,	0x5FFC,	//	JIX X 0212
0x8FBDD1,	0x6007,	//	JIX X 0212
0x8FBDD2,	0x600A,	//	JIX X 0212
0x8FBDD3,	0x600D,	//	JIX X 0212
0x8FBDD4,	0x6013,	//	JIX X 0212
0x8FBDD5,	0x6014,	//	JIX X 0212
0x8FBDD6,	0x6017,	//	JIX X 0212
0x8FBDD7,	0x6018,	//	JIX X 0212
0x8FBDD8,	0x601A,	//	JIX X 0212
0x8FBDD9,	0x601F,	//	JIX X 0212
0x8FBDDA,	0x6024,	//	JIX X 0212
0x8FBDDB,	0x602D,	//	JIX X 0212
0x8FBDDC,	0x6033,	//	JIX X 0212
0x8FBDDD,	0x6035,	//	JIX X 0212
0x8FBDDE,	0x6040,	//	JIX X 0212
0x8FBDDF,	0x6047,	//	JIX X 0212
0x8FBDE0,	0x6048,	//	JIX X 0212
0x8FBDE1,	0x6049,	//	JIX X 0212
0x8FBDE2,	0x604C,	//	JIX X 0212
0x8FBDE3,	0x6051,	//	JIX X 0212
0x8FBDE4,	0x6054,	//	JIX X 0212
0x8FBDE5,	0x6056,	//	JIX X 0212
0x8FBDE6,	0x6057,	//	JIX X 0212
0x8FBDE7,	0x605D,	//	JIX X 0212
0x8FBDE8,	0x6061,	//	JIX X 0212
0x8FBDE9,	0x6067,	//	JIX X 0212
0x8FBDEA,	0x6071,	//	JIX X 0212
0x8FBDEB,	0x607E,	//	JIX X 0212
0x8FBDEC,	0x607F,	//	JIX X 0212
0x8FBDED,	0x6082,	//	JIX X 0212
0x8FBDEE,	0x6086,	//	JIX X 0212
0x8FBDEF,	0x6088,	//	JIX X 0212
0x8FBDF0,	0x608A,	//	JIX X 0212
0x8FBDF1,	0x608E,	//	JIX X 0212
0x8FBDF2,	0x6091,	//	JIX X 0212
0x8FBDF3,	0x6093,	//	JIX X 0212
0x8FBDF4,	0x6095,	//	JIX X 0212
0x8FBDF5,	0x6098,	//	JIX X 0212
0x8FBDF6,	0x609D,	//	JIX X 0212
0x8FBDF7,	0x609E,	//	JIX X 0212
0x8FBDF8,	0x60A2,	//	JIX X 0212
0x8FBDF9,	0x60A4,	//	JIX X 0212
0x8FBDFA,	0x60A5,	//	JIX X 0212
0x8FBDFB,	0x60A8,	//	JIX X 0212
0x8FBDFC,	0x60B0,	//	JIX X 0212
0x8FBDFD,	0x60B1,	//	JIX X 0212
0x8FBDFE,	0x60B7,	//	JIX X 0212
0x8FBEA1,	0x60BB,	//	JIX X 0212
0x8FBEA2,	0x60BE,	//	JIX X 0212
0x8FBEA3,	0x60C2,	//	JIX X 0212
0x8FBEA4,	0x60C4,	//	JIX X 0212
0x8FBEA5,	0x60C8,	//	JIX X 0212
0x8FBEA6,	0x60C9,	//	JIX X 0212
0x8FBEA7,	0x60CA,	//	JIX X 0212
0x8FBEA8,	0x60CB,	//	JIX X 0212
0x8FBEA9,	0x60CE,	//	JIX X 0212
0x8FBEAA,	0x60CF,	//	JIX X 0212
0x8FBEAB,	0x60D4,	//	JIX X 0212
0x8FBEAC,	0x60D5,	//	JIX X 0212
0x8FBEAD,	0x60D9,	//	JIX X 0212
0x8FBEAE,	0x60DB,	//	JIX X 0212
0x8FBEAF,	0x60DD,	//	JIX X 0212
0x8FBEB0,	0x60DE,	//	JIX X 0212
0x8FBEB1,	0x60E2,	//	JIX X 0212
0x8FBEB2,	0x60E5,	//	JIX X 0212
0x8FBEB3,	0x60F2,	//	JIX X 0212
0x8FBEB4,	0x60F5,	//	JIX X 0212
0x8FBEB5,	0x60F8,	//	JIX X 0212
0x8FBEB6,	0x60FC,	//	JIX X 0212
0x8FBEB7,	0x60FD,	//	JIX X 0212
0x8FBEB8,	0x6102,	//	JIX X 0212
0x8FBEB9,	0x6107,	//	JIX X 0212
0x8FBEBA,	0x610A,	//	JIX X 0212
0x8FBEBB,	0x610C,	//	JIX X 0212
0x8FBEBC,	0x6110,	//	JIX X 0212
0x8FBEBD,	0x6111,	//	JIX X 0212
0x8FBEBE,	0x6112,	//	JIX X 0212
0x8FBEBF,	0x6113,	//	JIX X 0212
0x8FBEC0,	0x6114,	//	JIX X 0212
0x8FBEC1,	0x6116,	//	JIX X 0212
0x8FBEC2,	0x6117,	//	JIX X 0212
0x8FBEC3,	0x6119,	//	JIX X 0212
0x8FBEC4,	0x611C,	//	JIX X 0212
0x8FBEC5,	0x611E,	//	JIX X 0212
0x8FBEC6,	0x6122,	//	JIX X 0212
0x8FBEC7,	0x612A,	//	JIX X 0212
0x8FBEC8,	0x612B,	//	JIX X 0212
0x8FBEC9,	0x6130,	//	JIX X 0212
0x8FBECA,	0x6131,	//	JIX X 0212
0x8FBECB,	0x6135,	//	JIX X 0212
0x8FBECC,	0x6136,	//	JIX X 0212
0x8FBECD,	0x6137,	//	JIX X 0212
0x8FBECE,	0x6139,	//	JIX X 0212
0x8FBECF,	0x6141,	//	JIX X 0212
0x8FBED0,	0x6145,	//	JIX X 0212
0x8FBED1,	0x6146,	//	JIX X 0212
0x8FBED2,	0x6149,	//	JIX X 0212
0x8FBED3,	0x615E,	//	JIX X 0212
0x8FBED4,	0x6160,	//	JIX X 0212
0x8FBED5,	0x616C,	//	JIX X 0212
0x8FBED6,	0x6172,	//	JIX X 0212
0x8FBED7,	0x6178,	//	JIX X 0212
0x8FBED8,	0x617B,	//	JIX X 0212
0x8FBED9,	0x617C,	//	JIX X 0212
0x8FBEDA,	0x617F,	//	JIX X 0212
0x8FBEDB,	0x6180,	//	JIX X 0212
0x8FBEDC,	0x6181,	//	JIX X 0212
0x8FBEDD,	0x6183,	//	JIX X 0212
0x8FBEDE,	0x6184,	//	JIX X 0212
0x8FBEDF,	0x618B,	//	JIX X 0212
0x8FBEE0,	0x618D,	//	JIX X 0212
0x8FBEE1,	0x6192,	//	JIX X 0212
0x8FBEE2,	0x6193,	//	JIX X 0212
0x8FBEE3,	0x6197,	//	JIX X 0212
0x8FBEE4,	0x6198,	//	JIX X 0212
0x8FBEE5,	0x619C,	//	JIX X 0212
0x8FBEE6,	0x619D,	//	JIX X 0212
0x8FBEE7,	0x619F,	//	JIX X 0212
0x8FBEE8,	0x61A0,	//	JIX X 0212
0x8FBEE9,	0x61A5,	//	JIX X 0212
0x8FBEEA,	0x61A8,	//	JIX X 0212
0x8FBEEB,	0x61AA,	//	JIX X 0212
0x8FBEEC,	0x61AD,	//	JIX X 0212
0x8FBEED,	0x61B8,	//	JIX X 0212
0x8FBEEE,	0x61B9,	//	JIX X 0212
0x8FBEEF,	0x61BC,	//	JIX X 0212
0x8FBEF0,	0x61C0,	//	JIX X 0212
0x8FBEF1,	0x61C1,	//	JIX X 0212
0x8FBEF2,	0x61C2,	//	JIX X 0212
0x8FBEF3,	0x61CE,	//	JIX X 0212
0x8FBEF4,	0x61CF,	//	JIX X 0212
0x8FBEF5,	0x61D5,	//	JIX X 0212
0x8FBEF6,	0x61DC,	//	JIX X 0212
0x8FBEF7,	0x61DD,	//	JIX X 0212
0x8FBEF8,	0x61DE,	//	JIX X 0212
0x8FBEF9,	0x61DF,	//	JIX X 0212
0x8FBEFA,	0x61E1,	//	JIX X 0212
0x8FBEFB,	0x61E2,	//	JIX X 0212
0x8FBEFC,	0x61E7,	//	JIX X 0212
0x8FBEFD,	0x61E9,	//	JIX X 0212
0x8FBEFE,	0x61E5,	//	JIX X 0212
0x8FBFA1,	0x61EC,	//	JIX X 0212
0x8FBFA2,	0x61ED,	//	JIX X 0212
0x8FBFA3,	0x61EF,	//	JIX X 0212
0x8FBFA4,	0x6201,	//	JIX X 0212
0x8FBFA5,	0x6203,	//	JIX X 0212
0x8FBFA6,	0x6204,	//	JIX X 0212
0x8FBFA7,	0x6207,	//	JIX X 0212
0x8FBFA8,	0x6213,	//	JIX X 0212
0x8FBFA9,	0x6215,	//	JIX X 0212
0x8FBFAA,	0x621C,	//	JIX X 0212
0x8FBFAB,	0x6220,	//	JIX X 0212
0x8FBFAC,	0x6222,	//	JIX X 0212
0x8FBFAD,	0x6223,	//	JIX X 0212
0x8FBFAE,	0x6227,	//	JIX X 0212
0x8FBFAF,	0x6229,	//	JIX X 0212
0x8FBFB0,	0x622B,	//	JIX X 0212
0x8FBFB1,	0x6239,	//	JIX X 0212
0x8FBFB2,	0x623D,	//	JIX X 0212
0x8FBFB3,	0x6242,	//	JIX X 0212
0x8FBFB4,	0x6243,	//	JIX X 0212
0x8FBFB5,	0x6244,	//	JIX X 0212
0x8FBFB6,	0x6246,	//	JIX X 0212
0x8FBFB7,	0x624C,	//	JIX X 0212
0x8FBFB8,	0x6250,	//	JIX X 0212
0x8FBFB9,	0x6251,	//	JIX X 0212
0x8FBFBA,	0x6252,	//	JIX X 0212
0x8FBFBB,	0x6254,	//	JIX X 0212
0x8FBFBC,	0x6256,	//	JIX X 0212
0x8FBFBD,	0x625A,	//	JIX X 0212
0x8FBFBE,	0x625C,	//	JIX X 0212
0x8FBFBF,	0x6264,	//	JIX X 0212
0x8FBFC0,	0x626D,	//	JIX X 0212
0x8FBFC1,	0x626F,	//	JIX X 0212
0x8FBFC2,	0x6273,	//	JIX X 0212
0x8FBFC3,	0x627A,	//	JIX X 0212
0x8FBFC4,	0x627D,	//	JIX X 0212
0x8FBFC5,	0x628D,	//	JIX X 0212
0x8FBFC6,	0x628E,	//	JIX X 0212
0x8FBFC7,	0x628F,	//	JIX X 0212
0x8FBFC8,	0x6290,	//	JIX X 0212
0x8FBFC9,	0x62A6,	//	JIX X 0212
0x8FBFCA,	0x62A8,	//	JIX X 0212
0x8FBFCB,	0x62B3,	//	JIX X 0212
0x8FBFCC,	0x62B6,	//	JIX X 0212
0x8FBFCD,	0x62B7,	//	JIX X 0212
0x8FBFCE,	0x62BA,	//	JIX X 0212
0x8FBFCF,	0x62BE,	//	JIX X 0212
0x8FBFD0,	0x62BF,	//	JIX X 0212
0x8FBFD1,	0x62C4,	//	JIX X 0212
0x8FBFD2,	0x62CE,	//	JIX X 0212
0x8FBFD3,	0x62D5,	//	JIX X 0212
0x8FBFD4,	0x62D6,	//	JIX X 0212
0x8FBFD5,	0x62DA,	//	JIX X 0212
0x8FBFD6,	0x62EA,	//	JIX X 0212
0x8FBFD7,	0x62F2,	//	JIX X 0212
0x8FBFD8,	0x62F4,	//	JIX X 0212
0x8FBFD9,	0x62FC,	//	JIX X 0212
0x8FBFDA,	0x62FD,	//	JIX X 0212
0x8FBFDB,	0x6303,	//	JIX X 0212
0x8FBFDC,	0x6304,	//	JIX X 0212
0x8FBFDD,	0x630A,	//	JIX X 0212
0x8FBFDE,	0x630B,	//	JIX X 0212
0x8FBFDF,	0x630D,	//	JIX X 0212
0x8FBFE0,	0x6310,	//	JIX X 0212
0x8FBFE1,	0x6313,	//	JIX X 0212
0x8FBFE2,	0x6316,	//	JIX X 0212
0x8FBFE3,	0x6318,	//	JIX X 0212
0x8FBFE4,	0x6329,	//	JIX X 0212
0x8FBFE5,	0x632A,	//	JIX X 0212
0x8FBFE6,	0x632D,	//	JIX X 0212
0x8FBFE7,	0x6335,	//	JIX X 0212
0x8FBFE8,	0x6336,	//	JIX X 0212
0x8FBFE9,	0x6339,	//	JIX X 0212
0x8FBFEA,	0x633C,	//	JIX X 0212
0x8FBFEB,	0x6341,	//	JIX X 0212
0x8FBFEC,	0x6342,	//	JIX X 0212
0x8FBFED,	0x6343,	//	JIX X 0212
0x8FBFEE,	0x6344,	//	JIX X 0212
0x8FBFEF,	0x6346,	//	JIX X 0212
0x8FBFF0,	0x634A,	//	JIX X 0212
0x8FBFF1,	0x634B,	//	JIX X 0212
0x8FBFF2,	0x634E,	//	JIX X 0212
0x8FBFF3,	0x6352,	//	JIX X 0212
0x8FBFF4,	0x6353,	//	JIX X 0212
0x8FBFF5,	0x6354,	//	JIX X 0212
0x8FBFF6,	0x6358,	//	JIX X 0212
0x8FBFF7,	0x635B,	//	JIX X 0212
0x8FBFF8,	0x6365,	//	JIX X 0212
0x8FBFF9,	0x6366,	//	JIX X 0212
0x8FBFFA,	0x636C,	//	JIX X 0212
0x8FBFFB,	0x636D,	//	JIX X 0212
0x8FBFFC,	0x6371,	//	JIX X 0212
0x8FBFFD,	0x6374,	//	JIX X 0212
0x8FBFFE,	0x6375,	//	JIX X 0212
0x8FC0A1,	0x6378,	//	JIX X 0212
0x8FC0A2,	0x637C,	//	JIX X 0212
0x8FC0A3,	0x637D,	//	JIX X 0212
0x8FC0A4,	0x637F,	//	JIX X 0212
0x8FC0A5,	0x6382,	//	JIX X 0212
0x8FC0A6,	0x6384,	//	JIX X 0212
0x8FC0A7,	0x6387,	//	JIX X 0212
0x8FC0A8,	0x638A,	//	JIX X 0212
0x8FC0A9,	0x6390,	//	JIX X 0212
0x8FC0AA,	0x6394,	//	JIX X 0212
0x8FC0AB,	0x6395,	//	JIX X 0212
0x8FC0AC,	0x6399,	//	JIX X 0212
0x8FC0AD,	0x639A,	//	JIX X 0212
0x8FC0AE,	0x639E,	//	JIX X 0212
0x8FC0AF,	0x63A4,	//	JIX X 0212
0x8FC0B0,	0x63A6,	//	JIX X 0212
0x8FC0B1,	0x63AD,	//	JIX X 0212
0x8FC0B2,	0x63AE,	//	JIX X 0212
0x8FC0B3,	0x63AF,	//	JIX X 0212
0x8FC0B4,	0x63BD,	//	JIX X 0212
0x8FC0B5,	0x63C1,	//	JIX X 0212
0x8FC0B6,	0x63C5,	//	JIX X 0212
0x8FC0B7,	0x63C8,	//	JIX X 0212
0x8FC0B8,	0x63CE,	//	JIX X 0212
0x8FC0B9,	0x63D1,	//	JIX X 0212
0x8FC0BA,	0x63D3,	//	JIX X 0212
0x8FC0BB,	0x63D4,	//	JIX X 0212
0x8FC0BC,	0x63D5,	//	JIX X 0212
0x8FC0BD,	0x63DC,	//	JIX X 0212
0x8FC0BE,	0x63E0,	//	JIX X 0212
0x8FC0BF,	0x63E5,	//	JIX X 0212
0x8FC0C0,	0x63EA,	//	JIX X 0212
0x8FC0C1,	0x63EC,	//	JIX X 0212
0x8FC0C2,	0x63F2,	//	JIX X 0212
0x8FC0C3,	0x63F3,	//	JIX X 0212
0x8FC0C4,	0x63F5,	//	JIX X 0212
0x8FC0C5,	0x63F8,	//	JIX X 0212
0x8FC0C6,	0x63F9,	//	JIX X 0212
0x8FC0C7,	0x6409,	//	JIX X 0212
0x8FC0C8,	0x640A,	//	JIX X 0212
0x8FC0C9,	0x6410,	//	JIX X 0212
0x8FC0CA,	0x6412,	//	JIX X 0212
0x8FC0CB,	0x6414,	//	JIX X 0212
0x8FC0CC,	0x6418,	//	JIX X 0212
0x8FC0CD,	0x641E,	//	JIX X 0212
0x8FC0CE,	0x6420,	//	JIX X 0212
0x8FC0CF,	0x6422,	//	JIX X 0212
0x8FC0D0,	0x6424,	//	JIX X 0212
0x8FC0D1,	0x6425,	//	JIX X 0212
0x8FC0D2,	0x6429,	//	JIX X 0212
0x8FC0D3,	0x642A,	//	JIX X 0212
0x8FC0D4,	0x642F,	//	JIX X 0212
0x8FC0D5,	0x6430,	//	JIX X 0212
0x8FC0D6,	0x6435,	//	JIX X 0212
0x8FC0D7,	0x643D,	//	JIX X 0212
0x8FC0D8,	0x643F,	//	JIX X 0212
0x8FC0D9,	0x644B,	//	JIX X 0212
0x8FC0DA,	0x644F,	//	JIX X 0212
0x8FC0DB,	0x6451,	//	JIX X 0212
0x8FC0DC,	0x6452,	//	JIX X 0212
0x8FC0DD,	0x6453,	//	JIX X 0212
0x8FC0DE,	0x6454,	//	JIX X 0212
0x8FC0DF,	0x645A,	//	JIX X 0212
0x8FC0E0,	0x645B,	//	JIX X 0212
0x8FC0E1,	0x645C,	//	JIX X 0212
0x8FC0E2,	0x645D,	//	JIX X 0212
0x8FC0E3,	0x645F,	//	JIX X 0212
0x8FC0E4,	0x6460,	//	JIX X 0212
0x8FC0E5,	0x6461,	//	JIX X 0212
0x8FC0E6,	0x6463,	//	JIX X 0212
0x8FC0E7,	0x646D,	//	JIX X 0212
0x8FC0E8,	0x6473,	//	JIX X 0212
0x8FC0E9,	0x6474,	//	JIX X 0212
0x8FC0EA,	0x647B,	//	JIX X 0212
0x8FC0EB,	0x647D,	//	JIX X 0212
0x8FC0EC,	0x6485,	//	JIX X 0212
0x8FC0ED,	0x6487,	//	JIX X 0212
0x8FC0EE,	0x648F,	//	JIX X 0212
0x8FC0EF,	0x6490,	//	JIX X 0212
0x8FC0F0,	0x6491,	//	JIX X 0212
0x8FC0F1,	0x6498,	//	JIX X 0212
0x8FC0F2,	0x6499,	//	JIX X 0212
0x8FC0F3,	0x649B,	//	JIX X 0212
0x8FC0F4,	0x649D,	//	JIX X 0212
0x8FC0F5,	0x649F,	//	JIX X 0212
0x8FC0F6,	0x64A1,	//	JIX X 0212
0x8FC0F7,	0x64A3,	//	JIX X 0212
0x8FC0F8,	0x64A6,	//	JIX X 0212
0x8FC0F9,	0x64A8,	//	JIX X 0212
0x8FC0FA,	0x64AC,	//	JIX X 0212
0x8FC0FB,	0x64B3,	//	JIX X 0212
0x8FC0FC,	0x64BD,	//	JIX X 0212
0x8FC0FD,	0x64BE,	//	JIX X 0212
0x8FC0FE,	0x64BF,	//	JIX X 0212
0x8FC1A1,	0x64C4,	//	JIX X 0212
0x8FC1A2,	0x64C9,	//	JIX X 0212
0x8FC1A3,	0x64CA,	//	JIX X 0212
0x8FC1A4,	0x64CB,	//	JIX X 0212
0x8FC1A5,	0x64CC,	//	JIX X 0212
0x8FC1A6,	0x64CE,	//	JIX X 0212
0x8FC1A7,	0x64D0,	//	JIX X 0212
0x8FC1A8,	0x64D1,	//	JIX X 0212
0x8FC1A9,	0x64D5,	//	JIX X 0212
0x8FC1AA,	0x64D7,	//	JIX X 0212
0x8FC1AB,	0x64E4,	//	JIX X 0212
0x8FC1AC,	0x64E5,	//	JIX X 0212
0x8FC1AD,	0x64E9,	//	JIX X 0212
0x8FC1AE,	0x64EA,	//	JIX X 0212
0x8FC1AF,	0x64ED,	//	JIX X 0212
0x8FC1B0,	0x64F0,	//	JIX X 0212
0x8FC1B1,	0x64F5,	//	JIX X 0212
0x8FC1B2,	0x64F7,	//	JIX X 0212
0x8FC1B3,	0x64FB,	//	JIX X 0212
0x8FC1B4,	0x64FF,	//	JIX X 0212
0x8FC1B5,	0x6501,	//	JIX X 0212
0x8FC1B6,	0x6504,	//	JIX X 0212
0x8FC1B7,	0x6508,	//	JIX X 0212
0x8FC1B8,	0x6509,	//	JIX X 0212
0x8FC1B9,	0x650A,	//	JIX X 0212
0x8FC1BA,	0x650F,	//	JIX X 0212
0x8FC1BB,	0x6513,	//	JIX X 0212
0x8FC1BC,	0x6514,	//	JIX X 0212
0x8FC1BD,	0x6516,	//	JIX X 0212
0x8FC1BE,	0x6519,	//	JIX X 0212
0x8FC1BF,	0x651B,	//	JIX X 0212
0x8FC1C0,	0x651E,	//	JIX X 0212
0x8FC1C1,	0x651F,	//	JIX X 0212
0x8FC1C2,	0x6522,	//	JIX X 0212
0x8FC1C3,	0x6526,	//	JIX X 0212
0x8FC1C4,	0x6529,	//	JIX X 0212
0x8FC1C5,	0x652E,	//	JIX X 0212
0x8FC1C6,	0x6531,	//	JIX X 0212
0x8FC1C7,	0x653A,	//	JIX X 0212
0x8FC1C8,	0x653C,	//	JIX X 0212
0x8FC1C9,	0x653D,	//	JIX X 0212
0x8FC1CA,	0x6543,	//	JIX X 0212
0x8FC1CB,	0x6547,	//	JIX X 0212
0x8FC1CC,	0x6549,	//	JIX X 0212
0x8FC1CD,	0x6550,	//	JIX X 0212
0x8FC1CE,	0x6552,	//	JIX X 0212
0x8FC1CF,	0x6554,	//	JIX X 0212
0x8FC1D0,	0x655F,	//	JIX X 0212
0x8FC1D1,	0x6560,	//	JIX X 0212
0x8FC1D2,	0x6567,	//	JIX X 0212
0x8FC1D3,	0x656B,	//	JIX X 0212
0x8FC1D4,	0x657A,	//	JIX X 0212
0x8FC1D5,	0x657D,	//	JIX X 0212
0x8FC1D6,	0x6581,	//	JIX X 0212
0x8FC1D7,	0x6585,	//	JIX X 0212
0x8FC1D8,	0x658A,	//	JIX X 0212
0x8FC1D9,	0x6592,	//	JIX X 0212
0x8FC1DA,	0x6595,	//	JIX X 0212
0x8FC1DB,	0x6598,	//	JIX X 0212
0x8FC1DC,	0x659D,	//	JIX X 0212
0x8FC1DD,	0x65A0,	//	JIX X 0212
0x8FC1DE,	0x65A3,	//	JIX X 0212
0x8FC1DF,	0x65A6,	//	JIX X 0212
0x8FC1E0,	0x65AE,	//	JIX X 0212
0x8FC1E1,	0x65B2,	//	JIX X 0212
0x8FC1E2,	0x65B3,	//	JIX X 0212
0x8FC1E3,	0x65B4,	//	JIX X 0212
0x8FC1E4,	0x65BF,	//	JIX X 0212
0x8FC1E5,	0x65C2,	//	JIX X 0212
0x8FC1E6,	0x65C8,	//	JIX X 0212
0x8FC1E7,	0x65C9,	//	JIX X 0212
0x8FC1E8,	0x65CE,	//	JIX X 0212
0x8FC1E9,	0x65D0,	//	JIX X 0212
0x8FC1EA,	0x65D4,	//	JIX X 0212
0x8FC1EB,	0x65D6,	//	JIX X 0212
0x8FC1EC,	0x65D8,	//	JIX X 0212
0x8FC1ED,	0x65DF,	//	JIX X 0212
0x8FC1EE,	0x65F0,	//	JIX X 0212
0x8FC1EF,	0x65F2,	//	JIX X 0212
0x8FC1F0,	0x65F4,	//	JIX X 0212
0x8FC1F1,	0x65F5,	//	JIX X 0212
0x8FC1F2,	0x65F9,	//	JIX X 0212
0x8FC1F3,	0x65FE,	//	JIX X 0212
0x8FC1F4,	0x65FF,	//	JIX X 0212
0x8FC1F5,	0x6600,	//	JIX X 0212
0x8FC1F6,	0x6604,	//	JIX X 0212
0x8FC1F7,	0x6608,	//	JIX X 0212
0x8FC1F8,	0x6609,	//	JIX X 0212
0x8FC1F9,	0x660D,	//	JIX X 0212
0x8FC1FA,	0x6611,	//	JIX X 0212
0x8FC1FB,	0x6612,	//	JIX X 0212
0x8FC1FC,	0x6615,	//	JIX X 0212
0x8FC1FD,	0x6616,	//	JIX X 0212
0x8FC1FE,	0x661D,	//	JIX X 0212
0x8FC2A1,	0x661E,	//	JIX X 0212
0x8FC2A2,	0x6621,	//	JIX X 0212
0x8FC2A3,	0x6622,	//	JIX X 0212
0x8FC2A4,	0x6623,	//	JIX X 0212
0x8FC2A5,	0x6624,	//	JIX X 0212
0x8FC2A6,	0x6626,	//	JIX X 0212
0x8FC2A7,	0x6629,	//	JIX X 0212
0x8FC2A8,	0x662A,	//	JIX X 0212
0x8FC2A9,	0x662B,	//	JIX X 0212
0x8FC2AA,	0x662C,	//	JIX X 0212
0x8FC2AB,	0x662E,	//	JIX X 0212
0x8FC2AC,	0x6630,	//	JIX X 0212
0x8FC2AD,	0x6631,	//	JIX X 0212
0x8FC2AE,	0x6633,	//	JIX X 0212
0x8FC2AF,	0x6639,	//	JIX X 0212
0x8FC2B0,	0x6637,	//	JIX X 0212
0x8FC2B1,	0x6640,	//	JIX X 0212
0x8FC2B2,	0x6645,	//	JIX X 0212
0x8FC2B3,	0x6646,	//	JIX X 0212
0x8FC2B4,	0x664A,	//	JIX X 0212
0x8FC2B5,	0x664C,	//	JIX X 0212
0x8FC2B6,	0x6651,	//	JIX X 0212
0x8FC2B7,	0x664E,	//	JIX X 0212
0x8FC2B8,	0x6657,	//	JIX X 0212
0x8FC2B9,	0x6658,	//	JIX X 0212
0x8FC2BA,	0x6659,	//	JIX X 0212
0x8FC2BB,	0x665B,	//	JIX X 0212
0x8FC2BC,	0x665C,	//	JIX X 0212
0x8FC2BD,	0x6660,	//	JIX X 0212
0x8FC2BE,	0x6661,	//	JIX X 0212
0x8FC2BF,	0x66FB,	//	JIX X 0212
0x8FC2C0,	0x666A,	//	JIX X 0212
0x8FC2C1,	0x666B,	//	JIX X 0212
0x8FC2C2,	0x666C,	//	JIX X 0212
0x8FC2C3,	0x667E,	//	JIX X 0212
0x8FC2C4,	0x6673,	//	JIX X 0212
0x8FC2C5,	0x6675,	//	JIX X 0212
